ARO Accession,CVTERM ID,Model Sequence ID,Model ID,Model Name,ARO Name,Protein Accession,DNA Accession,AMR Gene Family,Drug Class,Resistance Mechanism,CARD Short Name,ARO Category,drug_class_list,ARO Accession_encoded,Model Name_encoded,ARO Name_encoded,CARD Short Name_encoded,AMR Gene Family_encoded,Drug Class_encoded,Resistance Mechanism_encoded,ARO Category_encoded,drug_class_list_encoded
ARO:3001150,37530,1620,202,SHV-101,SHV-101,ABV72593.1,EU155018.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-101,,penicillin beta-lactam,460,5129,5127,5128,305,67,5,-1,29
ARO:3001151,37531,1697,766,SHV-102,SHV-102,ABS72342.1,EU024485.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-102,,cephalosporin,461,5130,5128,5129,305,67,5,-1,6
ARO:3001151,37531,1697,766,SHV-102,SHV-102,ABS72342.1,EU024485.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-102,,penicillin beta-lactam,461,5130,5128,5129,305,67,5,-1,29
ARO:3001152,37532,1772,1060,SHV-103,SHV-103,ABS72351.1,EU032604.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-103,,cephalosporin,462,5131,5129,5130,305,67,5,-1,6
ARO:3001152,37532,1772,1060,SHV-103,SHV-103,ABS72351.1,EU032604.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-103,,penicillin beta-lactam,462,5131,5129,5130,305,67,5,-1,29
ARO:3001153,37533,1850,1538,SHV-104,SHV-104,ABX71158.1,EU274581.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-104,,cephalosporin,463,5132,5130,5131,305,67,5,-1,6
ARO:3001153,37533,1850,1538,SHV-104,SHV-104,ABX71158.1,EU274581.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-104,,penicillin beta-lactam,463,5132,5130,5131,305,67,5,-1,29
ARO:3001154,37534,1941,93,SHV-105,SHV-105,ACI22621.1,FJ194944.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-105,,cephalosporin,464,5133,5131,5132,305,67,5,-1,6
ARO:3001154,37534,1941,93,SHV-105,SHV-105,ACI22621.1,FJ194944.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-105,,penicillin beta-lactam,464,5133,5131,5132,305,67,5,-1,29
ARO:3001155,37535,2019,915,SHV-106,SHV-106,CAQ03506.1,AM941847.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-106,,cephalosporin,465,5134,5132,5133,305,67,5,-1,6
ARO:3001155,37535,2019,915,SHV-106,SHV-106,CAQ03506.1,AM941847.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-106,,penicillin beta-lactam,465,5134,5132,5133,305,67,5,-1,29
ARO:3001156,37536,818,1490,SHV-107,SHV-107,CAQ03507.1,AM941848.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-107,,cephalosporin,466,5135,5133,5134,305,67,5,-1,6
ARO:3001156,37536,818,1490,SHV-107,SHV-107,CAQ03507.1,AM941848.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-107,,penicillin beta-lactam,466,5135,5133,5134,305,67,5,-1,29
ARO:3001157,37537,899,679,SHV-108,SHV-108,ADR80606.1,HM751100.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-108,,cephalosporin,467,5136,5134,5135,305,67,5,-1,6
ARO:3001157,37537,899,679,SHV-108,SHV-108,ADR80606.1,HM751100.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-108,,penicillin beta-lactam,467,5136,5134,5135,305,67,5,-1,29
ARO:3001158,37538,985,1133,SHV-109,SHV-109,ACM04459.1,EU418913.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-109,,cephalosporin,468,5137,5135,5136,305,67,5,-1,6
ARO:3001158,37538,985,1133,SHV-109,SHV-109,ACM04459.1,EU418913.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-109,,penicillin beta-lactam,468,5137,5135,5136,305,67,5,-1,29
ARO:3001070,37450,1062,578,SHV-11,SHV-11,CAA66729.1,X98101.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-11,,cephalosporin,382,5138,5136,5137,305,67,5,-1,6
ARO:3001070,37450,1062,578,SHV-11,SHV-11,CAA66729.1,X98101.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-11,,penicillin beta-lactam,382,5138,5136,5137,305,67,5,-1,29
ARO:3001159,37539,1143,1573,SHV-110,SHV-110,AEK48094.1,HQ877615.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-110,,cephalosporin,469,5139,5137,5138,305,67,5,-1,6
ARO:3001159,37539,1143,1573,SHV-110,SHV-110,AEK48094.1,HQ877615.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-110,,penicillin beta-lactam,469,5139,5137,5138,305,67,5,-1,29
ARO:3001160,37540,1230,1705,SHV-111,SHV-111,BAF95849.1,AB372881.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-111,,cephalosporin,470,5140,5138,5139,305,67,5,-1,6
ARO:3001160,37540,1230,1705,SHV-111,SHV-111,BAF95849.1,AB372881.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-111,,penicillin beta-lactam,470,5140,5138,5139,305,67,5,-1,29
ARO:3001161,37541,1310,370,SHV-112,SHV-112,ACC99191.1,EU477409.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-112,,cephalosporin,471,5141,5139,5140,305,67,5,-1,6
ARO:3001161,37541,1310,370,SHV-112,SHV-112,ACC99191.1,EU477409.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-112,,penicillin beta-lactam,471,5141,5139,5140,305,67,5,-1,29
ARO:3001164,37544,8027,5652,SHV-115,SHV-115,WP_156404661.1,NG_067162.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-115,,cephalosporin,472,5142,5140,5141,305,67,5,-1,6
ARO:3001164,37544,8027,5652,SHV-115,SHV-115,WP_156404661.1,NG_067162.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-115,,penicillin beta-lactam,472,5142,5140,5141,305,67,5,-1,29
ARO:3001165,37545,8028,5653,SHV-116,SHV-116,WP_117062210.1,NG_068211.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-116,,cephalosporin,473,5143,5141,5142,305,67,5,-1,6
ARO:3001165,37545,8028,5653,SHV-116,SHV-116,WP_117062210.1,NG_068211.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-116,,penicillin beta-lactam,473,5143,5141,5142,305,67,5,-1,29
ARO:3001340,37740,1387,1216,SHV-119,SHV-119,AIG51284.1,KJ776406.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-119,,cephalosporin,533,5144,5142,5143,305,67,5,-1,6
ARO:3001340,37740,1387,1216,SHV-119,SHV-119,AIG51284.1,KJ776406.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-119,,penicillin beta-lactam,533,5144,5142,5143,305,67,5,-1,29
ARO:3001071,37451,8444,103,SHV-12,SHV-12,AHN60527.1,KF976405.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-12,,cephalosporin,383,5145,5143,5144,305,67,5,-1,6
ARO:3001071,37451,8444,103,SHV-12,SHV-12,AHN60527.1,KF976405.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-12,,penicillin beta-lactam,383,5145,5143,5144,305,67,5,-1,29
ARO:3001167,37547,1543,1800,SHV-120,SHV-120,AEG79634.1,JF812965.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-120,,cephalosporin,474,5146,5144,5145,305,67,5,-1,6
ARO:3001167,37547,1543,1800,SHV-120,SHV-120,AEG79634.1,JF812965.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-120,,penicillin beta-lactam,474,5146,5144,5145,305,67,5,-1,29
ARO:3001168,37548,1621,214,SHV-121,SHV-121,AEI83429.1,HQ661362.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-121,,cephalosporin,475,5147,5145,5146,305,67,5,-1,6
ARO:3001168,37548,1621,214,SHV-121,SHV-121,AEI83429.1,HQ661362.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-121,,penicillin beta-lactam,475,5147,5145,5146,305,67,5,-1,29
ARO:3001169,37549,4356,895,SHV-122,SHV-122,ADR80609.1,HM751103.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-122,,cephalosporin,476,5148,5146,5147,305,67,5,-1,6
ARO:3001169,37549,4356,895,SHV-122,SHV-122,ADR80609.1,HM751103.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-122,,penicillin beta-lactam,476,5148,5146,5147,305,67,5,-1,29
ARO:3001170,37550,1773,1578,SHV-123,SHV-123,ACV32633.1,GQ390805.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-123,,cephalosporin,477,5149,5147,5148,305,67,5,-1,6
ARO:3001170,37550,1773,1578,SHV-123,SHV-123,ACV32633.1,GQ390805.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-123,,penicillin beta-lactam,477,5149,5147,5148,305,67,5,-1,29
ARO:3001171,37551,1851,877,SHV-124,SHV-124,ACV32634.1,GQ390806.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-124,,cephalosporin,478,5150,5148,5149,305,67,5,-1,6
ARO:3001171,37551,1851,877,SHV-124,SHV-124,ACV32634.1,GQ390806.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-124,,penicillin beta-lactam,478,5150,5148,5149,305,67,5,-1,29
ARO:3001172,37552,1942,1430,SHV-125,SHV-125,ACV32635.1,GQ390807.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-125,,cephalosporin,479,5151,5149,5150,305,67,5,-1,6
ARO:3001172,37552,1942,1430,SHV-125,SHV-125,ACV32635.1,GQ390807.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-125,,penicillin beta-lactam,479,5151,5149,5150,305,67,5,-1,29
ARO:3001173,37553,2020,1334,SHV-126,SHV-126,ACV32636.1,GQ390808.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-126,,cephalosporin,480,5152,5150,5151,305,67,5,-1,6
ARO:3001173,37553,2020,1334,SHV-126,SHV-126,ACV32636.1,GQ390808.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-126,,penicillin beta-lactam,480,5152,5150,5151,305,67,5,-1,29
ARO:3001174,37554,828,1893,SHV-127,SHV-127,ACV32637.1,GQ390809.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-127,,cephalosporin,481,5153,5151,5152,305,67,5,-1,6
ARO:3001174,37554,828,1893,SHV-127,SHV-127,ACV32637.1,GQ390809.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-127,,penicillin beta-lactam,481,5153,5151,5152,305,67,5,-1,29
ARO:3001175,37555,900,265,SHV-128,SHV-128,ADE58494.1,GU932590.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-128,,cephalosporin,482,5154,5152,5153,305,67,5,-1,6
ARO:3001175,37555,900,265,SHV-128,SHV-128,ADE58494.1,GU932590.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-128,,penicillin beta-lactam,482,5154,5152,5153,305,67,5,-1,29
ARO:3001176,37556,986,701,SHV-129,SHV-129,ADE08533.1,GU827715.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-129,,cephalosporin,483,5155,5153,5154,305,67,5,-1,6
ARO:3001176,37556,986,701,SHV-129,SHV-129,ADE08533.1,GU827715.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-129,,penicillin beta-lactam,483,5155,5153,5154,305,67,5,-1,29
ARO:3001072,37452,1063,1466,SHV-13,SHV-13,AAD43815.1,AF164577.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-13,,cephalosporin,384,5156,5154,5155,305,67,5,-1,6
ARO:3001072,37452,1063,1466,SHV-13,SHV-13,AAD43815.1,AF164577.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-13,,penicillin beta-lactam,384,5156,5154,5155,305,67,5,-1,29
ARO:3001341,37741,8029,5654,SHV-132,SHV-132,WP_063864620.1,NG_050009.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-132,,cephalosporin,534,5157,5155,5156,305,67,5,-1,6
ARO:3001341,37741,8029,5654,SHV-132,SHV-132,WP_063864620.1,NG_050009.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-132,,penicillin beta-lactam,534,5157,5155,5156,305,67,5,-1,29
ARO:3001177,37557,1144,449,SHV-133,SHV-133,BAI94487.1,AB551737.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-133,,cephalosporin,484,5158,5156,5157,305,67,5,-1,6
ARO:3001177,37557,1144,449,SHV-133,SHV-133,BAI94487.1,AB551737.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-133,,penicillin beta-lactam,484,5158,5156,5157,305,67,5,-1,29
ARO:3001178,37558,1231,998,SHV-134,SHV-134,ADM25824.1,HM559945.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-134,,cephalosporin,485,5159,5157,5158,305,67,5,-1,6
ARO:3001178,37558,1231,998,SHV-134,SHV-134,ADM25824.1,HM559945.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-134,,penicillin beta-lactam,485,5159,5157,5158,305,67,5,-1,29
ARO:3001179,37559,1311,1468,SHV-135,SHV-135,ADR66517.1,HQ637576.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-135,,cephalosporin,486,5160,5158,5159,305,67,5,-1,6
ARO:3001179,37559,1311,1468,SHV-135,SHV-135,ADR66517.1,HQ637576.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-135,,penicillin beta-lactam,486,5160,5158,5159,305,67,5,-1,29
ARO:3001181,37561,1388,238,SHV-137,SHV-137,AEI83430.1,HQ661363.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-137,,cephalosporin,487,5161,5159,5160,305,67,5,-1,6
ARO:3001181,37561,1388,238,SHV-137,SHV-137,AEI83430.1,HQ661363.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-137,,penicillin beta-lactam,487,5161,5159,5160,305,67,5,-1,29
ARO:3001073,37453,1471,791,SHV-14,SHV-14,AAG17550.1,AF226622.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-14,,cephalosporin,385,5162,5160,5161,305,67,5,-1,6
ARO:3001073,37453,1471,791,SHV-14,SHV-14,AAG17550.1,AF226622.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-14,,penicillin beta-lactam,385,5162,5160,5161,305,67,5,-1,29
ARO:3001182,37562,6223,1555,SHV-140,SHV-140,AEK80394.1,JN051143.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-140,,cephalosporin,488,5163,5161,5162,305,67,5,-1,6
ARO:3001182,37562,6223,1555,SHV-140,SHV-140,AEK80394.1,JN051143.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-140,,penicillin beta-lactam,488,5163,5161,5162,305,67,5,-1,29
ARO:3001183,37563,1634,818,SHV-141,SHV-141,AFC60795.1,JQ388884.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-141,,cephalosporin,489,5164,5162,5163,305,67,5,-1,6
ARO:3001183,37563,1634,818,SHV-141,SHV-141,AFC60795.1,JQ388884.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-141,,penicillin beta-lactam,489,5164,5162,5163,305,67,5,-1,29
ARO:3001184,37564,1711,657,SHV-142,SHV-142,AEX99752.1,JQ029959.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-142,,cephalosporin,490,5165,5163,5164,305,67,5,-1,6
ARO:3001184,37564,1711,657,SHV-142,SHV-142,AEX99752.1,JQ029959.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-142,,penicillin beta-lactam,490,5165,5163,5164,305,67,5,-1,29
ARO:3001344,37744,4699,1533,SHV-143,SHV-143,AFQ32277.1,JQ341060.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-143,,cephalosporin,535,5166,5164,5165,305,67,5,-1,6
ARO:3001344,37744,4699,1533,SHV-143,SHV-143,AFQ32277.1,JQ341060.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-143,,penicillin beta-lactam,535,5166,5164,5165,305,67,5,-1,29
ARO:3001345,37745,1871,1984,SHV-144,SHV-144,AFK93491.1,JQ926986.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-144,,cephalosporin,536,5167,5165,5166,305,67,5,-1,6
ARO:3001345,37745,1871,1984,SHV-144,SHV-144,AFK93491.1,JQ926986.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-144,,penicillin beta-lactam,536,5167,5165,5166,305,67,5,-1,29
ARO:3001185,37565,1943,2008,SHV-145,SHV-145,AFN88952.1,JX013655.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-145,,cephalosporin,491,5168,5166,5167,305,67,5,-1,6
ARO:3001185,37565,1943,2008,SHV-145,SHV-145,AFN88952.1,JX013655.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-145,,penicillin beta-lactam,491,5168,5166,5167,305,67,5,-1,29
ARO:3001346,37746,8030,5655,SHV-146,SHV-146,WP_063864631.1,NG_050020.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-146,,cephalosporin,537,5169,5167,5168,305,67,5,-1,6
ARO:3001346,37746,8030,5655,SHV-146,SHV-146,WP_063864631.1,NG_050020.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-146,,penicillin beta-lactam,537,5169,5167,5168,305,67,5,-1,29
ARO:3001186,37566,2021,1319,SHV-147,SHV-147,AFQ23953.1,JX121114.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-147,,cephalosporin,492,5170,5168,5169,305,67,5,-1,6
ARO:3001186,37566,2021,1319,SHV-147,SHV-147,AFQ23953.1,JX121114.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-147,,penicillin beta-lactam,492,5170,5168,5169,305,67,5,-1,29
ARO:3001187,37567,829,1753,SHV-148,SHV-148,AFQ23954.1,JX121115.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-148,,cephalosporin,493,5171,5169,5170,305,67,5,-1,6
ARO:3001187,37567,829,1753,SHV-148,SHV-148,AFQ23954.1,JX121115.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-148,,penicillin beta-lactam,493,5171,5169,5170,305,67,5,-1,29
ARO:3001188,37568,915,1262,SHV-149,SHV-149,AFQ23955.1,JX121116.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-149,,cephalosporin,494,5172,5170,5171,305,67,5,-1,6
ARO:3001188,37568,915,1262,SHV-149,SHV-149,AFQ23955.1,JX121116.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-149,,penicillin beta-lactam,494,5172,5170,5171,305,67,5,-1,29
ARO:3001074,37454,8259,369,SHV-15,SHV-15,CAB37325.2,AJ011428.2,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-15,,cephalosporin,386,5173,5171,5172,305,67,5,-1,6
ARO:3001074,37454,8259,369,SHV-15,SHV-15,CAB37325.2,AJ011428.2,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-15,,penicillin beta-lactam,386,5173,5171,5172,305,67,5,-1,29
ARO:3001189,37569,1064,806,SHV-150,SHV-150,AFQ23956.1,JX121117.1,SHV beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,SHV-150,,cephalosporin,495,5174,5172,5173,305,67,5,-1,6
